type,rgb,rgb_x,rgb_y,nir,nir_x,nir_y
negative,00001011_co.ppm,352,288,00001233_ir.ppm,480,32
negative,00001011_co.ppm,416,288,00000094_ir.ppm,96,160
negative,00001011_co.ppm,480,288,00000224_ir.ppm,160,224
negative,00001011_co.ppm,32,352,00001203_ir.ppm,160,416
negative,00001011_co.ppm,96,352,00000802_ir.ppm,352,96
negative,00001011_co.ppm,160,352,00000431_ir.ppm,96,32
negative,00001011_co.ppm,224,352,00000326_ir.ppm,288,416
negative,00001011_co.ppm,288,352,00001242_ir.ppm,32,416
negative,00001011_co.ppm,352,352,00000627_ir.ppm,480,32
negative,00001011_co.ppm,416,352,00000307_ir.ppm,416,416
negative,00001011_co.ppm,480,352,00000202_ir.ppm,288,160
negative,00001011_co.ppm,32,416,00000037_ir.ppm,288,416
negative,00001011_co.ppm,96,416,00000755_ir.ppm,160,352
negative,00001011_co.ppm,160,416,00000109_ir.ppm,224,480
negative,00001011_co.ppm,224,416,00000416_ir.ppm,416,160
negative,00001011_co.ppm,288,416,00000216_ir.ppm,32,224
negative,00001011_co.ppm,352,416,00000762_ir.ppm,288,160
negative,00001011_co.ppm,416,416,00000232_ir.ppm,352,480
negative,00001011_co.ppm,480,416,00000537_ir.ppm,32,160
negative,00001011_co.ppm,32,480,00000633_ir.ppm,352,352
negative,00001011_co.ppm,96,480,00001016_ir.ppm,160,96
negative,00001011_co.ppm,160,480,00001259_ir.ppm,416,480
negative,00001011_co.ppm,224,480,00000583_ir.ppm,416,96
negative,00001011_co.ppm,288,480,00000196_ir.ppm,352,224
negative,00001011_co.ppm,352,480,00001112_ir.ppm,352,160
negative,00001011_co.ppm,416,480,00001259_ir.ppm,224,224
negative,00001011_co.ppm,480,480,00000768_ir.ppm,160,96
positive,00001016_co.ppm,32,32,00001016_ir.ppm,32,32
positive,00001016_co.ppm,96,32,00001016_ir.ppm,96,32
positive,00001016_co.ppm,160,32,00001016_ir.ppm,160,32
positive,00001016_co.ppm,224,32,00001016_ir.ppm,224,32
positive,00001016_co.ppm,288,32,00001016_ir.ppm,288,32
positive,00001016_co.ppm,352,32,00001016_ir.ppm,352,32
positive,00001016_co.ppm,416,32,00001016_ir.ppm,416,32
positive,00001016_co.ppm,480,32,00001016_ir.ppm,480,32
positive,00001016_co.ppm,32,96,00001016_ir.ppm,32,96
positive,00001016_co.ppm,96,96,00001016_ir.ppm,96,96
positive,00001016_co.ppm,160,96,00001016_ir.ppm,160,96
positive,00001016_co.ppm,224,96,00001016_ir.ppm,224,96
positive,00001016_co.ppm,288,96,00001016_ir.ppm,288,96
positive,00001016_co.ppm,352,96,00001016_ir.ppm,352,96
positive,00001016_co.ppm,416,96,00001016_ir.ppm,416,96
positive,00001016_co.ppm,480,96,00001016_ir.ppm,480,96
positive,00001016_co.ppm,32,160,00001016_ir.ppm,32,160
positive,00001016_co.ppm,96,160,00001016_ir.ppm,96,160
positive,00001016_co.ppm,160,160,00001016_ir.ppm,160,160
positive,00001016_co.ppm,224,160,00001016_ir.ppm,224,160
positive,00001016_co.ppm,288,160,00001016_ir.ppm,288,160
positive,00001016_co.ppm,352,160,00001016_ir.ppm,352,160
positive,00001016_co.ppm,416,160,00001016_ir.ppm,416,160
positive,00001016_co.ppm,480,160,00001016_ir.ppm,480,160
positive,00001016_co.ppm,32,224,00001016_ir.ppm,32,224
positive,00001016_co.ppm,96,224,00001016_ir.ppm,96,224
positive,00001016_co.ppm,160,224,00001016_ir.ppm,160,224
positive,00001016_co.ppm,224,224,00001016_ir.ppm,224,224
positive,00001016_co.ppm,288,224,00001016_ir.ppm,288,224
positive,00001016_co.ppm,352,224,00001016_ir.ppm,352,224
positive,00001016_co.ppm,416,224,00001016_ir.ppm,416,224
positive,00001016_co.ppm,480,224,00001016_ir.ppm,480,224
positive,00001016_co.ppm,32,288,00001016_ir.ppm,32,288
positive,00001016_co.ppm,96,288,00001016_ir.ppm,96,288
positive,00001016_co.ppm,160,288,00001016_ir.ppm,160,288
positive,00001016_co.ppm,224,288,00001016_ir.ppm,224,288
positive,00001016_co.ppm,288,288,00001016_ir.ppm,288,288
positive,00001016_co.ppm,352,288,00001016_ir.ppm,352,288
positive,00001016_co.ppm,416,288,00001016_ir.ppm,416,288
positive,00001016_co.ppm,480,288,00001016_ir.ppm,480,288
positive,00001016_co.ppm,32,352,00001016_ir.ppm,32,352
positive,00001016_co.ppm,96,352,00001016_ir.ppm,96,352
positive,00001016_co.ppm,160,352,00001016_ir.ppm,160,352
positive,00001016_co.ppm,224,352,00001016_ir.ppm,224,352
positive,00001016_co.ppm,288,352,00001016_ir.ppm,288,352
positive,00001016_co.ppm,352,352,00001016_ir.ppm,352,352
positive,00001016_co.ppm,416,352,00001016_ir.ppm,416,352
positive,00001016_co.ppm,480,352,00001016_ir.ppm,480,352
positive,00001016_co.ppm,32,416,00001016_ir.ppm,32,416
positive,00001016_co.ppm,96,416,00001016_ir.ppm,96,416
positive,00001016_co.ppm,160,416,00001016_ir.ppm,160,416
positive,00001016_co.ppm,224,416,00001016_ir.ppm,224,416
positive,00001016_co.ppm,288,416,00001016_ir.ppm,288,416
positive,00001016_co.ppm,352,416,00001016_ir.ppm,352,416
positive,00001016_co.ppm,416,416,00001016_ir.ppm,416,416
positive,00001016_co.ppm,480,416,00001016_ir.ppm,480,416
positive,00001016_co.ppm,32,480,00001016_ir.ppm,32,480
positive,00001016_co.ppm,96,480,00001016_ir.ppm,96,480
positive,00001016_co.ppm,160,480,00001016_ir.ppm,160,480
positive,00001016_co.ppm,224,480,00001016_ir.ppm,224,480
positive,00001016_co.ppm,288,480,00001016_ir.ppm,288,480
positive,00001016_co.ppm,352,480,00001016_ir.ppm,352,480
positive,00001016_co.ppm,416,480,00001016_ir.ppm,416,480
positive,00001016_co.ppm,480,480,00001016_ir.ppm,480,480
negative,00001016_co.ppm,32,32,00001161_ir.ppm,352,480
negative,00001016_co.ppm,96,32,00000956_ir.ppm,224,32
negative,00001016_co.ppm,160,32,00000131_ir.ppm,416,480
negative,00001016_co.ppm,224,32,00001175_ir.ppm,224,288
negative,00001016_co.ppm,288,32,00001255_ir.ppm,224,96
negative,00001016_co.ppm,352,32,00000052_ir.ppm,480,224
negative,00001016_co.ppm,416,32,00000429_ir.ppm,288,160
negative,00001016_co.ppm,480,32,00001210_ir.ppm,96,160
negative,00001016_co.ppm,32,96,00000854_ir.ppm,96,288
negative,00001016_co.ppm,96,96,00000209_ir.ppm,416,288
negative,00001016_co.ppm,160,96,00000225_ir.ppm,352,96
negative,00001016_co.ppm,224,96,00000258_ir.ppm,96,96
negative,00001016_co.ppm,288,96,00000458_ir.ppm,416,288
negative,00001016_co.ppm,352,96,00000458_ir.ppm,352,160
negative,00001016_co.ppm,416,96,00001226_ir.ppm,160,224
negative,00001016_co.ppm,480,96,00000027_ir.ppm,416,480
negative,00001016_co.ppm,32,160,00001095_ir.ppm,416,32
negative,00001016_co.ppm,96,160,00000350_ir.ppm,480,96
negative,00001016_co.ppm,160,160,00001259_ir.ppm,224,288
negative,00001016_co.ppm,224,160,00000386_ir.ppm,32,224
negative,00001016_co.ppm,288,160,00000305_ir.ppm,96,224
negative,00001016_co.ppm,352,160,00001269_ir.ppm,160,416
negative,00001016_co.ppm,416,160,00000488_ir.ppm,288,224
negative,00001016_co.ppm,480,160,00000236_ir.ppm,96,480
negative,00001016_co.ppm,32,224,00001064_ir.ppm,32,160
negative,00001016_co.ppm,96,224,00001231_ir.ppm,288,288
negative,00001016_co.ppm,160,224,00001022_ir.ppm,32,32
negative,00001016_co.ppm,224,224,00000745_ir.ppm,288,224
negative,00001016_co.ppm,288,224,00000170_ir.ppm,224,32
negative,00001016_co.ppm,352,224,00000103_ir.ppm,32,288
negative,00001016_co.ppm,416,224,00000757_ir.ppm,96,288
negative,00001016_co.ppm,480,224,00001255_ir.ppm,416,224
negative,00001016_co.ppm,32,288,00001022_ir.ppm,32,160
negative,00001016_co.ppm,96,288,00000466_ir.ppm,416,224
negative,00001016_co.ppm,160,288,00001129_ir.ppm,96,224
negative,00001016_co.ppm,224,288,00001010_ir.ppm,32,224
negative,00001016_co.ppm,288,288,00000927_ir.ppm,32,32
negative,00001016_co.ppm,352,288,00000740_ir.ppm,96,224
negative,00001016_co.ppm,416,288,00000491_ir.ppm,96,288
negative,00001016_co.ppm,480,288,00000374_ir.ppm,352,352
negative,00001016_co.ppm,32,352,00001065_ir.ppm,352,352
negative,00001016_co.ppm,96,352,00000386_ir.ppm,416,416
negative,00001016_co.ppm,160,352,00000416_ir.ppm,224,96
negative,00001016_co.ppm,224,352,00000765_ir.ppm,96,224
negative,00001016_co.ppm,288,352,00001218_ir.ppm,352,96
negative,00001016_co.ppm,352,352,00000854_ir.ppm,288,288
negative,00001016_co.ppm,416,352,00000629_ir.ppm,32,352
negative,00001016_co.ppm,480,352,00000549_ir.ppm,160,480
negative,00001016_co.ppm,32,416,00001072_ir.ppm,288,96
negative,00001016_co.ppm,96,416,00000759_ir.ppm,160,288
negative,00001016_co.ppm,160,416,00001201_ir.ppm,288,96
negative,00001016_co.ppm,224,416,00000196_ir.ppm,224,96
negative,00001016_co.ppm,288,416,00000202_ir.ppm,32,416
negative,00001016_co.ppm,352,416,00000935_ir.ppm,480,160
negative,00001016_co.ppm,416,416,00000458_ir.ppm,288,32
negative,00001016_co.ppm,480,416,00000170_ir.ppm,480,224
negative,00001016_co.ppm,32,480,00000696_ir.ppm,352,160
negative,00001016_co.ppm,96,480,00001214_ir.ppm,32,352
negative,00001016_co.ppm,160,480,00001009_ir.ppm,480,160
negative,00001016_co.ppm,224,480,00000984_ir.ppm,224,96
negative,00001016_co.ppm,288,480,00000287_ir.ppm,288,160
negative,00001016_co.ppm,352,480,00000043_ir.ppm,96,160
negative,00001016_co.ppm,416,480,00000022_ir.ppm,96,32
negative,00001016_co.ppm,480,480,00000258_ir.ppm,352,288
positive,00001022_co.ppm,32,32,00001022_ir.ppm,32,32
positive,00001022_co.ppm,96,32,00001022_ir.ppm,96,32
positive,00001022_co.ppm,160,32,00001022_ir.ppm,160,32
positive,00001022_co.ppm,224,32,00001022_ir.ppm,224,32
positive,00001022_co.ppm,288,32,00001022_ir.ppm,288,32
positive,00001022_co.ppm,352,32,00001022_ir.ppm,352,32
positive,00001022_co.ppm,416,32,00001022_ir.ppm,416,32
positive,00001022_co.ppm,480,32,00001022_ir.ppm,480,32
positive,00001022_co.ppm,32,96,00001022_ir.ppm,32,96
positive,00001022_co.ppm,96,96,00001022_ir.ppm,96,96
positive,00001022_co.ppm,160,96,00001022_ir.ppm,160,96
positive,00001022_co.ppm,224,96,00001022_ir.ppm,224,96
positive,00001022_co.ppm,288,96,00001022_ir.ppm,288,96
positive,00001022_co.ppm,352,96,00001022_ir.ppm,352,96
positive,00001022_co.ppm,416,96,00001022_ir.ppm,416,96
positive,00001022_co.ppm,480,96,00001022_ir.ppm,480,96
positive,00001022_co.ppm,32,160,00001022_ir.ppm,32,160
positive,00001022_co.ppm,96,160,00001022_ir.ppm,96,160
positive,00001022_co.ppm,160,160,00001022_ir.ppm,160,160
positive,00001022_co.ppm,224,160,00001022_ir.ppm,224,160
positive,00001022_co.ppm,288,160,00001022_ir.ppm,288,160
positive,00001022_co.ppm,352,160,00001022_ir.ppm,352,160
positive,00001022_co.ppm,416,160,00001022_ir.ppm,416,160
positive,00001022_co.ppm,480,160,00001022_ir.ppm,480,160
positive,00001022_co.ppm,32,224,00001022_ir.ppm,32,224
positive,00001022_co.ppm,96,224,00001022_ir.ppm,96,224
positive,00001022_co.ppm,160,224,00001022_ir.ppm,160,224
positive,00001022_co.ppm,224,224,00001022_ir.ppm,224,224
positive,00001022_co.ppm,288,224,00001022_ir.ppm,288,224
positive,00001022_co.ppm,352,224,00001022_ir.ppm,352,224
positive,00001022_co.ppm,416,224,00001022_ir.ppm,416,224
positive,00001022_co.ppm,480,224,00001022_ir.ppm,480,224
positive,00001022_co.ppm,32,288,00001022_ir.ppm,32,288
positive,00001022_co.ppm,96,288,00001022_ir.ppm,96,288
positive,00001022_co.ppm,160,288,00001022_ir.ppm,160,288
positive,00001022_co.ppm,224,288,00001022_ir.ppm,224,288
positive,00001022_co.ppm,288,288,00001022_ir.ppm,288,288
positive,00001022_co.ppm,352,288,00001022_ir.ppm,352,288
positive,00001022_co.ppm,416,288,00001022_ir.ppm,416,288
positive,00001022_co.ppm,480,288,00001022_ir.ppm,480,288
positive,00001022_co.ppm,32,352,00001022_ir.ppm,32,352
positive,00001022_co.ppm,96,352,00001022_ir.ppm,96,352
positive,00001022_co.ppm,160,352,00001022_ir.ppm,160,352
positive,00001022_co.ppm,224,352,00001022_ir.ppm,224,352
positive,00001022_co.ppm,288,352,00001022_ir.ppm,288,352
positive,00001022_co.ppm,352,352,00001022_ir.ppm,352,352
positive,00001022_co.ppm,416,352,00001022_ir.ppm,416,352
positive,00001022_co.ppm,480,352,00001022_ir.ppm,480,352
positive,00001022_co.ppm,32,416,00001022_ir.ppm,32,416
positive,00001022_co.ppm,96,416,00001022_ir.ppm,96,416
positive,00001022_co.ppm,160,416,00001022_ir.ppm,160,416
positive,00001022_co.ppm,224,416,00001022_ir.ppm,224,416
positive,00001022_co.ppm,288,416,00001022_ir.ppm,288,416
positive,00001022_co.ppm,352,416,00001022_ir.ppm,352,416
positive,00001022_co.ppm,416,416,00001022_ir.ppm,416,416
positive,00001022_co.ppm,480,416,00001022_ir.ppm,480,416
positive,00001022_co.ppm,32,480,00001022_ir.ppm,32,480
positive,00001022_co.ppm,96,480,00001022_ir.ppm,96,480
positive,00001022_co.ppm,160,480,00001022_ir.ppm,160,480
positive,00001022_co.ppm,224,480,00001022_ir.ppm,224,480
positive,00001022_co.ppm,288,480,00001022_ir.ppm,288,480
positive,00001022_co.ppm,352,480,00001022_ir.ppm,352,480
positive,00001022_co.ppm,416,480,00001022_ir.ppm,416,480
positive,00001022_co.ppm,480,480,00001022_ir.ppm,480,480
negative,00001022_co.ppm,32,32,00000043_ir.ppm,224,224
negative,00001022_co.ppm,96,32,00000052_ir.ppm,32,224
negative,00001022_co.ppm,160,32,00000376_ir.ppm,160,288
negative,00001022_co.ppm,224,32,00000346_ir.ppm,352,480
negative,00001022_co.ppm,288,32,00000583_ir.ppm,416,288
negative,00001022_co.ppm,352,32,00000098_ir.ppm,32,32
negative,00001022_co.ppm,416,32,00000672_ir.ppm,480,96
negative,00001022_co.ppm,480,32,00000368_ir.ppm,416,160
negative,00001022_co.ppm,32,96,00000814_ir.ppm,32,96
negative,00001022_co.ppm,96,96,00001226_ir.ppm,160,160
negative,00001022_co.ppm,160,96,00000109_ir.ppm,96,96
negative,00001022_co.ppm,224,96,00000308_ir.ppm,352,352
negative,00001022_co.ppm,288,96,00000248_ir.ppm,160,32
negative,00001022_co.ppm,352,96,00000138_ir.ppm,160,352
negative,00001022_co.ppm,416,96,00000235_ir.ppm,480,224
negative,00001022_co.ppm,480,96,00000771_ir.ppm,96,352
negative,00001022_co.ppm,32,160,00001060_ir.ppm,160,96
negative,00001022_co.ppm,96,160,00001089_ir.ppm,416,160
negative,00001022_co.ppm,160,160,00000043_ir.ppm,32,416
negative,00001022_co.ppm,224,160,00000224_ir.ppm,480,288
negative,00001022_co.ppm,288,160,00001148_ir.ppm,32,480
negative,00001022_co.ppm,352,160,00000535_ir.ppm,480,96
negative,00001022_co.ppm,416,160,00000376_ir.ppm,96,160
negative,00001022_co.ppm,480,160,00000587_ir.ppm,288,32
negative,00001022_co.ppm,32,224,00000460_ir.ppm,32,32
negative,00001022_co.ppm,96,224,00000224_ir.ppm,416,160
negative,00001022_co.ppm,160,224,00000368_ir.ppm,480,416
negative,00001022_co.ppm,224,224,00000447_ir.ppm,224,352
negative,00001022_co.ppm,288,224,00001095_ir.ppm,288,32
negative,00001022_co.ppm,352,224,00000583_ir.ppm,224,288
negative,00001022_co.ppm,416,224,00000545_ir.ppm,352,160
negative,00001022_co.ppm,480,224,00000520_ir.ppm,416,288
negative,00001022_co.ppm,32,288,00000374_ir.ppm,416,480
negative,00001022_co.ppm,96,288,00000874_ir.ppm,352,416
negative,00001022_co.ppm,160,288,00000374_ir.ppm,416,224
negative,00001022_co.ppm,224,288,00000814_ir.ppm,224,32
negative,00001022_co.ppm,288,288,00000869_ir.ppm,288,352
negative,00001022_co.ppm,352,288,00001112_ir.ppm,32,352
negative,00001022_co.ppm,416,288,00000588_ir.ppm,480,160
negative,00001022_co.ppm,480,288,00000869_ir.ppm,224,288
negative,00001022_co.ppm,32,352,00000465_ir.ppm,480,160
negative,00001022_co.ppm,96,352,00001253_ir.ppm,32,224
negative,00001022_co.ppm,160,352,00000305_ir.ppm,32,160
negative,00001022_co.ppm,224,352,00001102_ir.ppm,32,32
negative,00001022_co.ppm,288,352,00000922_ir.ppm,32,288
negative,00001022_co.ppm,352,352,00001094_ir.ppm,32,416
negative,00001022_co.ppm,416,352,00001112_ir.ppm,352,32
negative,00001022_co.ppm,480,352,00001084_ir.ppm,96,352
negative,00001022_co.ppm,32,416,00000201_ir.ppm,32,416
negative,00001022_co.ppm,96,416,00000994_ir.ppm,224,480
negative,00001022_co.ppm,160,416,00001084_ir.ppm,32,224
negative,00001022_co.ppm,224,416,00000037_ir.ppm,224,480
negative,00001022_co.ppm,288,416,00000326_ir.ppm,416,32
negative,00001022_co.ppm,352,416,00001270_ir.ppm,32,288
negative,00001022_co.ppm,416,416,00000488_ir.ppm,288,416
negative,00001022_co.ppm,480,416,00000246_ir.ppm,416,32
negative,00001022_co.ppm,32,480,00000080_ir.ppm,160,96
negative,00001022_co.ppm,96,480,00000196_ir.ppm,352,96
negative,00001022_co.ppm,160,480,00000755_ir.ppm,160,96
negative,00001022_co.ppm,224,480,00001144_ir.ppm,160,352
negative,00001022_co.ppm,288,480,00000537_ir.ppm,32,352
negative,00001022_co.ppm,352,480,00000392_ir.ppm,352,32
negative,00001022_co.ppm,416,480,00000143_ir.ppm,224,352
negative,00001022_co.ppm,480,480,00000755_ir.ppm,288,96
positive,00001044_co.ppm,32,32,00001044_ir.ppm,32,32
positive,00001044_co.ppm,96,32,00001044_ir.ppm,96,32
positive,00001044_co.ppm,160,32,00001044_ir.ppm,160,32
positive,00001044_co.ppm,224,32,00001044_ir.ppm,224,32
positive,00001044_co.ppm,288,32,00001044_ir.ppm,288,32
positive,00001044_co.ppm,352,32,00001044_ir.ppm,352,32
positive,00001044_co.ppm,416,32,00001044_ir.ppm,416,32
positive,00001044_co.ppm,480,32,00001044_ir.ppm,480,32
positive,00001044_co.ppm,32,96,00001044_ir.ppm,32,96
positive,00001044_co.ppm,96,96,00001044_ir.ppm,96,96
positive,00001044_co.ppm,160,96,00001044_ir.ppm,160,96
positive,00001044_co.ppm,224,96,00001044_ir.ppm,224,96
positive,00001044_co.ppm,288,96,00001044_ir.ppm,288,96
positive,00001044_co.ppm,352,96,00001044_ir.ppm,352,96
positive,00001044_co.ppm,416,96,00001044_ir.ppm,416,96
positive,00001044_co.ppm,480,96,00001044_ir.ppm,480,96
positive,00001044_co.ppm,32,160,00001044_ir.ppm,32,160
positive,00001044_co.ppm,96,160,00001044_ir.ppm,96,160
positive,00001044_co.ppm,160,160,00001044_ir.ppm,160,160
positive,00001044_co.ppm,224,160,00001044_ir.ppm,224,160
positive,00001044_co.ppm,288,160,00001044_ir.ppm,288,160
positive,00001044_co.ppm,352,160,00001044_ir.ppm,352,160
positive,00001044_co.ppm,416,160,00001044_ir.ppm,416,160
positive,00001044_co.ppm,480,160,00001044_ir.ppm,480,160
positive,00001044_co.ppm,32,224,00001044_ir.ppm,32,224
positive,00001044_co.ppm,96,224,00001044_ir.ppm,96,224
positive,00001044_co.ppm,160,224,00001044_ir.ppm,160,224
positive,00001044_co.ppm,224,224,00001044_ir.ppm,224,224
positive,00001044_co.ppm,288,224,00001044_ir.ppm,288,224
positive,00001044_co.ppm,352,224,00001044_ir.ppm,352,224
positive,00001044_co.ppm,416,224,00001044_ir.ppm,416,224
positive,00001044_co.ppm,480,224,00001044_ir.ppm,480,224
positive,00001044_co.ppm,32,288,00001044_ir.ppm,32,288
positive,00001044_co.ppm,96,288,00001044_ir.ppm,96,288
positive,00001044_co.ppm,160,288,00001044_ir.ppm,160,288
positive,00001044_co.ppm,224,288,00001044_ir.ppm,224,288
positive,00001044_co.ppm,288,288,00001044_ir.ppm,288,288
positive,00001044_co.ppm,352,288,00001044_ir.ppm,352,288
positive,00001044_co.ppm,416,288,00001044_ir.ppm,416,288
positive,00001044_co.ppm,480,288,00001044_ir.ppm,480,288
positive,00001044_co.ppm,32,352,00001044_ir.ppm,32,352
positive,00001044_co.ppm,96,352,00001044_ir.ppm,96,352
positive,00001044_co.ppm,160,352,00001044_ir.ppm,160,352
positive,00001044_co.ppm,224,352,00001044_ir.ppm,224,352
positive,00001044_co.ppm,288,352,00001044_ir.ppm,288,352
positive,00001044_co.ppm,352,352,00001044_ir.ppm,352,352
positive,00001044_co.ppm,416,352,00001044_ir.ppm,416,352
positive,00001044_co.ppm,480,352,00001044_ir.ppm,480,352
positive,00001044_co.ppm,32,416,00001044_ir.ppm,32,416
positive,00001044_co.ppm,96,416,00001044_ir.ppm,96,416
positive,00001044_co.ppm,160,416,00001044_ir.ppm,160,416
positive,00001044_co.ppm,224,416,00001044_ir.ppm,224,416
positive,00001044_co.ppm,288,416,00001044_ir.ppm,288,416
positive,00001044_co.ppm,352,416,00001044_ir.ppm,352,416
positive,00001044_co.ppm,416,416,00001044_ir.ppm,416,416
positive,00001044_co.ppm,480,416,00001044_ir.ppm,480,416
positive,00001044_co.ppm,32,480,00001044_ir.ppm,32,480
positive,00001044_co.ppm,96,480,00001044_ir.ppm,96,480
positive,00001044_co.ppm,160,480,00001044_ir.ppm,160,480
positive,00001044_co.ppm,224,480,00001044_ir.ppm,224,480
positive,00001044_co.ppm,288,480,00001044_ir.ppm,288,480
positive,00001044_co.ppm,352,480,00001044_ir.ppm,352,480
positive,00001044_co.ppm,416,480,00001044_ir.ppm,416,480
positive,00001044_co.ppm,480,480,00001044_ir.ppm,480,480
negative,00001044_co.ppm,32,32,00000232_ir.ppm,288,96
negative,00001044_co.ppm,96,32,00001255_ir.ppm,480,160
negative,00001044_co.ppm,160,32,00000109_ir.ppm,32,480
negative,00001044_co.ppm,224,32,00000350_ir.ppm,224,160
negative,00001044_co.ppm,288,32,00000480_ir.ppm,160,288
negative,00001044_co.ppm,352,32,00000345_ir.ppm,352,288
negative,00001044_co.ppm,416,32,00000924_ir.ppm,352,160
negative,00001044_co.ppm,480,32,00000109_ir.ppm,480,480
negative,00001044_co.ppm,32,96,00000740_ir.ppm,224,288
negative,00001044_co.ppm,96,96,00001102_ir.ppm,480,32
negative,00001044_co.ppm,160,96,00001242_ir.ppm,352,480
negative,00001044_co.ppm,224,96,00000510_ir.ppm,288,224
negative,00001044_co.ppm,288,96,00001016_ir.ppm,352,160
negative,00001044_co.ppm,352,96,00000392_ir.ppm,160,480
negative,00001044_co.ppm,416,96,00000924_ir.ppm,32,160
negative,00001044_co.ppm,480,96,00000534_ir.ppm,480,32
negative,00001044_co.ppm,32,160,00000484_ir.ppm,224,32
negative,00001044_co.ppm,96,160,00000520_ir.ppm,160,480
negative,00001044_co.ppm,160,160,00000029_ir.ppm,160,352
negative,00001044_co.ppm,224,160,00001233_ir.ppm,288,160
negative,00001044_co.ppm,288,160,00000447_ir.ppm,96,224
negative,00001044_co.ppm,352,160,00000022_ir.ppm,352,352
negative,00001044_co.ppm,416,160,00001009_ir.ppm,352,160
negative,00001044_co.ppm,480,160,00001094_ir.ppm,416,416
negative,00001044_co.ppm,32,224,00000092_ir.ppm,32,160
negative,00001044_co.ppm,96,224,00000629_ir.ppm,32,416
negative,00001044_co.ppm,160,224,00000405_ir.ppm,32,32
negative,00001044_co.ppm,224,224,00000725_ir.ppm,288,224
negative,00001044_co.ppm,288,224,00000083_ir.ppm,32,288
negative,00001044_co.ppm,352,224,00000014_ir.ppm,160,416
negative,00001044_co.ppm,416,224,00000376_ir.ppm,224,96
negative,00001044_co.ppm,480,224,00000326_ir.ppm,224,416
negative,00001044_co.ppm,32,288,00001129_ir.ppm,32,480
negative,00001044_co.ppm,96,288,00000822_ir.ppm,352,96
negative,00001044_co.ppm,160,288,00000165_ir.ppm,224,288
negative,00001044_co.ppm,224,288,00000549_ir.ppm,480,96
negative,00001044_co.ppm,288,288,00000927_ir.ppm,288,288
negative,00001044_co.ppm,352,288,00000326_ir.ppm,352,96
negative,00001044_co.ppm,416,288,00000145_ir.ppm,224,416
negative,00001044_co.ppm,480,288,00000480_ir.ppm,288,160
negative,00001044_co.ppm,32,352,00000688_ir.ppm,288,352
negative,00001044_co.ppm,96,352,00000271_ir.ppm,160,416
negative,00001044_co.ppm,160,352,00000583_ir.ppm,32,480
negative,00001044_co.ppm,224,352,00000192_ir.ppm,96,96
negative,00001044_co.ppm,288,352,00000510_ir.ppm,416,352
negative,00001044_co.ppm,352,352,00000143_ir.ppm,352,288
negative,00001044_co.ppm,416,352,00000819_ir.ppm,224,96
negative,00001044_co.ppm,480,352,00001119_ir.ppm,32,288
negative,00001044_co.ppm,32,416,00000982_ir.ppm,480,288
negative,00001044_co.ppm,96,416,00000495_ir.ppm,288,288
negative,00001044_co.ppm,160,416,00001095_ir.ppm,96,32
negative,00001044_co.ppm,224,416,00000751_ir.ppm,32,32
negative,00001044_co.ppm,288,416,00001175_ir.ppm,352,352
negative,00001044_co.ppm,352,416,00000688_ir.ppm,224,32
negative,00001044_co.ppm,416,416,00000564_ir.ppm,288,32
negative,00001044_co.ppm,480,416,00001269_ir.ppm,96,416
negative,00001044_co.ppm,32,480,00000884_ir.ppm,96,480
negative,00001044_co.ppm,96,480,00001130_ir.ppm,416,32
negative,00001044_co.ppm,160,480,00000423_ir.ppm,224,32
negative,00001044_co.ppm,224,480,00000831_ir.ppm,160,160
negative,00001044_co.ppm,288,480,00001161_ir.ppm,416,352
negative,00001044_co.ppm,352,480,00000992_ir.ppm,480,352
negative,00001044_co.ppm,416,480,00000772_ir.ppm,96,32
negative,00001044_co.ppm,480,480,00000819_ir.ppm,32,224
positive,00001047_co.ppm,32,32,00001047_ir.ppm,32,32
positive,00001047_co.ppm,96,32,00001047_ir.ppm,96,32
positive,00001047_co.ppm,160,32,00001047_ir.ppm,160,32
positive,00001047_co.ppm,224,32,00001047_ir.ppm,224,32
positive,00001047_co.ppm,288,32,00001047_ir.ppm,288,32
positive,00001047_co.ppm,352,32,00001047_ir.ppm,352,32
positive,00001047_co.ppm,416,32,00001047_ir.ppm,416,32
positive,00001047_co.ppm,480,32,00001047_ir.ppm,480,32
positive,00001047_co.ppm,32,96,00001047_ir.ppm,32,96
positive,00001047_co.ppm,96,96,00001047_ir.ppm,96,96
positive,00001047_co.ppm,160,96,00001047_ir.ppm,160,96
positive,00001047_co.ppm,224,96,00001047_ir.ppm,224,96
positive,00001047_co.ppm,288,96,00001047_ir.ppm,288,96
positive,00001047_co.ppm,352,96,00001047_ir.ppm,352,96
positive,00001047_co.ppm,416,96,00001047_ir.ppm,416,96
positive,00001047_co.ppm,480,96,00001047_ir.ppm,480,96
positive,00001047_co.ppm,32,160,00001047_ir.ppm,32,160
positive,00001047_co.ppm,96,160,00001047_ir.ppm,96,160
positive,00001047_co.ppm,160,160,00001047_ir.ppm,160,160
positive,00001047_co.ppm,224,160,00001047_ir.ppm,224,160
positive,00001047_co.ppm,288,160,00001047_ir.ppm,288,160
positive,00001047_co.ppm,352,160,00001047_ir.ppm,352,160
positive,00001047_co.ppm,416,160,00001047_ir.ppm,416,160
positive,00001047_co.ppm,480,160,00001047_ir.ppm,480,160
positive,00001047_co.ppm,32,224,00001047_ir.ppm,32,224
